pair_id,repo_id,pdf_id,repo_url,pdf_url,component,manufacturer,Category,Component_Class,Component_Name,file_exists,file_size_bytes,gs_path,TBC 
CM1Pair_41,CM1R41,CM1P41,https://github.com/finani/ICM20689,https://www.st.com/resource/en/user_manual/dm00386433-um2204-getting-started-with-stm32cubeh7-for-stm32h7-series-mcus-stmicroelectronics.pdf,STM32H7B3NI,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,88680,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_41_mapping.txt,NA
CM1Pair_42,CM1R42,CM1P42,https://github.com/intel/iotg-yocto-ese-bsp,https://www.ti.com/lit/an/sprad06c/sprad06c.pdf,AM6234,Texas Instruments,Unknown,Unknown,Unknown,TRUE,70356,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_42_mapping.txt,NA
CM1Pair_43,CM1R43,CM1P43,https://github.com/Seeed-Studio/Grove_3_Axis_Compass_V2.0_BMM150,http://www.ti.com/lit/an/snla078b/snla078b.pdf,DP83848KSP,Texas Instruments,Unknown,Unknown,Unknown,TRUE,64136,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_43_mapping.txt,NA
CM1Pair_44,CM1R44,CM1P44,https://github.com/derekevans/W25Q16,https://www.st.com/resource/en/datasheet/stm32mp131d.pdf,STM32MP131D,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,299123,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_44_mapping.txt,NA
CM1Pair_45,CM1R45,CM1P45,https://github.com/ophub/amlogic-s9xxx-openwrt,https://www.st.com/resource/en/application_note/dm00073853-stm32-microcontroller-random-number-generation-validation-using-the-nist-statistical-test-suite-stmicroelectronics.pdf,STM32H747XG,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,66204,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_45_mapping.txt,NA
CM1Pair_46,CM1R46,CM1P46,https://github.com/NVIDIA-AI-IOT/jetson-cloudnative-demo,https://www.st.com/resource/en/user_manual/um2318-stm32f7-series-safety-manual-stmicroelectronics.pdf,STM32F722RET6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,147779,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_46_mapping.txt,NA
CM1Pair_47,CM1R47,CM1P47,https://github.com/andestech/nds-gnu-toolchain,http://www.ti.com/lit/ug/spru190d/spru190d.pdf,TMS320C6671,Texas Instruments,Unknown,Unknown,Unknown,TRUE,5961686,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_47_mapping.txt,NA
CM1Pair_48,CM1R48,CM1P48,https://github.com/CyanogenMod/android_hardware_qcom_gps,https://www.ti.com/lit/ug/spruhh1/spruhh1.pdf,TMS320C6655,Texas Instruments,Unknown,Unknown,Unknown,TRUE,6878395,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_48_mapping.txt,NA
CM1Pair_49,CM1R49,CM1P49,https://github.com/NCAR/sm750fb_centos8,https://community.nxp.com/pwmxy87654/attachments/pwmxy87654/S32K/37044/2/AN13388.pdf,S32K341,NXP,Unknown,Unknown,Unknown,TRUE,276799,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_49_mapping.txt,NA
CM1Pair_50,CM1R50,CM1P50,https://github.com/craigpeacock/nRF52840_Examples,http://www.ti.com/lit/an/snla091b/snla091b.pdf,DP83848KSP,Texas Instruments,Unknown,Unknown,Unknown,TRUE,57879,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_50_mapping.txt,NA
CM1Pair_51,CM1R51,CM1P51,https://github.com/BolderFlight/BMI088,https://www.ti.com/lit/an/spradb7/spradb7.pdf,AM62L32AOGHIANBR,Texas Instruments,Unknown,Unknown,Unknown,TRUE,87409,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_51_mapping.txt,NA
CM1Pair_52,CM1R52,CM1P52,https://github.com/espressif/llvm-project,https://www.st.com/resource/en/datasheet/stm32h7a3ig.pdf,STM32H7A3IIT6Q,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,821083552,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_52_mapping.txt,NA
CM1Pair_53,CM1R53,CM1P53,https://github.com/mesanu/ESP-IDF-BMI270-Sensor-API,https://www.st.com/resource/en/reference_manual/rm0433-stm32h742-stm32h743-753-stm32h750-value-line-mcus-reference-manual.pdf,STM32H753VIH6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,4581104,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_53_mapping.txt,NA
CM1Pair_54,CM1R54,CM1P54,https://github.com/Xilinx/SDKOpenGLES,https://www.ti.com/lit/ds/slasec4d/slasec4d.pdf,MSP430FR2355,Texas Instruments,Unknown,Unknown,Unknown,TRUE,348396,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_54_mapping.txt,NA
CM1Pair_55,CM1R55,CM1P55,https://github.com/RAKWireless/RAK12033-IIM42652,https://www.ti.com/lit/ug/slau571m/slau571m.pdf,MSP430FR2355,Texas Instruments,Unknown,Unknown,Unknown,TRUE,88403,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_55_mapping.txt,NA
CM1Pair_56,CM1R56,CM1P56,https://github.com/foss-xtensa/llm_hub,https://www.st.com/resource/en/datasheet/stm32f765vg.pdf,STM32F765,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,304991,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_56_mapping.txt,NA
CM1Pair_57,CM1R57,CM1P57,https://github.com/sandeepmistry/arduino-OBD2,https://www.ti.com/lit/ug/sprugy5c/sprugy5c.pdf,TMS320C6655,Texas Instruments,Unknown,Unknown,Unknown,TRUE,98029,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_57_mapping.txt,NA
CM1Pair_58,CM1R58,CM1P58,https://github.com/BST-Github-Admin/drivers,https://www.ti.com/lit/ds/slvsb18h/slvsb18h.pdf,DRV8835,Texas Instruments,Unknown,Unknown,Unknown,TRUE,1083443,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_58_mapping.txt,NA
CM1Pair_59,CM1R59,CM1P59,https://github.com/LibreELEC/LibreELEC.tv,https://www.st.com/resource/en/programming_manual/pm0253-stm32-cortexm7-programming-manual-stmicroelectronics.pdf,STM32H733VG,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,471906,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_59_mapping.txt,NA
CM1Pair_60,CM1R60,CM1P60,https://github.com/foss-for-synopsys-dwc-arc-processors/freertos,https://www.st.com/resource/en/programming_manual/pm0215-stm32f0xxx-cortexm0-programming-manual-stmicroelectronics.pdf,STM32F031K4U6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,179814963,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_60_mapping.txt,NA
CM1Pair_61,CM1R61,CM1P61,https://github.com/PowerBroker2/ELMduino,https://www.st.com/resource/en/application_note/an4879-trustzone-based-security-for-stm32f4f7-and-h7-series-stmicroelectronics.pdf,STM32MP133C,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,170087,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_61_mapping.txt,NA
CM1Pair_62,CM1R62,CM1P62,https://github.com/hideakitai/MPU9250,https://www.st.com/resource/en/application_note/an5478-stm32mp135-line-interfacing-with-a-mipi-csi2-camera-stmicroelectronics.pdf,STM32MP135C,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,107105,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_62_mapping.txt,NA
CM1Pair_63,CM1R63,CM1P63,https://github.com/CounterPillow/u-boot-quartz64,https://www.ti.com/lit/ug/slvucf3/slvucf3.pdf,TPS65941213-Q1,Texas Instruments,Unknown,Unknown,Unknown,TRUE,102653751,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_63_mapping.txt,NA
CM1Pair_64,CM1R64,CM1P64,https://github.com/bouffalolab/bl602_sdio_driver,https://static6.arrow.com/aropdfconversion/arrowresources/3e0f93dc18d2fbe2cceb9b8218d496713cc9b980/jetson-agx-orin-developer-kit-datasheet-nvidia-a4-2203098-r1-web.pdf,NVIDIA Jetson AGX Orin Developer Kit,NVIDIA,Unknown,Unknown,Unknown,TRUE,788541,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_64_mapping.txt,NA
CM1Pair_65,CM1R65,CM1P65,https://github.com/Renesas/hal_renesas,https://www.ti.com/lit/ds/sprsp58c/sprsp58c.pdf,AM6232,Texas Instruments,Unknown,Unknown,Unknown,TRUE,162744347,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_65_mapping.txt,NA
CM1Pair_66,CM1R66,CM1P66,https://github.com/oood/How-to-Disable-Intel-ME-on-Intel-NUCs,http://www.ti.com/lit/er/sprz366h/sprz366h.pdf,TMS320C6671,Texas Instruments,Unknown,Unknown,Unknown,TRUE,135967,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_66_mapping.txt,NA
CM1Pair_67,CM1R67,CM1P67,https://github.com/Arm-Examples/EW2024_CMSIS-Toolbox,http://www.st.com/st-web-ui/static/active/en/resource/technical/document/datasheet/CD00191185.pdf,STM32F103,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,471321,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_67_mapping.txt,NA
CM1Pair_68,CM1R68,CM1P68,https://github.com/MimiHearingTechnologies/tflite-micro-xtensa,https://www.ti.com/lit/an/spradr4/spradr4.pdf,AM62L32AOGHIANBR,Texas Instruments,Unknown,Unknown,Unknown,TRUE,8298357,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_68_mapping.txt,NA
CM1Pair_69,CM1R69,CM1P69,https://github.com/Xilinx-Wiki-Projects/Video-Example-Designs,https://www.ti.com/lit/ds/symlink/tps6594-q1.pdf,TPS65941213-Q1,Texas Instruments,Unknown,Unknown,Unknown,TRUE,684380,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_69_mapping.txt,NA
CM1Pair_70,CM1R70,CM1P70,https://github.com/varigit/meta-variscite-bsp-ti,https://www.ti.com/lit/an/sprad09/sprad09.pdf,AM62L32AEGHAANBR,Texas Instruments,Unknown,Unknown,Unknown,TRUE,15163,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_70_mapping.txt,NA
CM1Pair_71,CM1R71,CM1P71,https://github.com/CoreELEC/CoreELEC,https://invensense.tdk.com/wp-content/uploads/2018/01/DS-000186-ICP-101xx-v1.2.pdf,ICP-10100,TDK,Unknown,Unknown,Unknown,TRUE,401853,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_71_mapping.txt,NA
CM1Pair_72,CM1R72,CM1P72,https://github.com/FreeRTOS/FreeRTOS-Kernel-Partner-Supported-Ports,https://datasheets.raspberrypi.com/camera/camera-module-3-product-brief.pdf,Raspberry Pi Camera Module 3 Standard,Raspberry Pi Foundation,Unknown,Unknown,Unknown,TRUE,458503,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_72_mapping.txt,NA
CM1Pair_73,CM1R73,CM1P73,https://github.com/LibDriver/SX1262,https://datasheets.raspberrypi.com/camera/camera-module-2-mechanical-drawing.pdf,Raspberry Pi Camera Module 2,Raspberry Pi Foundation,Unknown,Unknown,Unknown,TRUE,13145762,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_73_mapping.txt,NA
CM1Pair_74,CM1R74,CM1P74,https://github.com/teddywlq/smifb2,https://www.ti.com/lit/ug/slvu694/slvu694.pdf,DRV8835,Texas Instruments,Unknown,Unknown,Unknown,TRUE,1749248,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_74_mapping.txt,NA
CM1Pair_75,CM1R75,CM1P75,https://github.com/foss-for-synopsys-dwc-arc-processors/embarc_mli,https://datasheet.lcsc.com/lcsc/2307211758_RF-star-RF-BM-ND06_C5125838.pdf,RF-BM-ND06,RF-star,Unknown,Unknown,Unknown,TRUE,6380536,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_75_mapping.txt,NA
CM1Pair_76,CM1R76,CM1P76,https://github.com/ucb-bar/chipyard,https://www.onsemi.com/pub/Collateral/UM70099-D.PDF,AR0144,onsemi,Unknown,Unknown,Unknown,TRUE,849440,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_76_mapping.txt,NA
CM1Pair_77,CM1R77,CM1P77,https://github.com/MarvellEmbeddedProcessors/pcie_ep_octeon_host,https://dl.espressif.com/dl/schematics/SCH_ESP32-S3-DEVKITM-1_V1_20210310A.pdf,ESP32-S3-MINI-1,Espressif,Unknown,Unknown,Unknown,TRUE,637235,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_77_mapping.txt,NA
CM1Pair_78,CM1R78,CM1P78,https://github.com/Xilinx/arm-trusted-firmware,https://datasheet.lcsc.com/lcsc/2301141707_Rockchip-Tech-RK3566_C4998460.pdf,RK3566,Rockchip,Unknown,Unknown,Unknown,TRUE,21361785,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_78_mapping.txt,NA
CM1Pair_79,CM1R79,CM1P79,https://github.com/bolderflight/bmi088-arduino,https://www.st.com/resource/en/user_manual/um2840-stm32h7-dualcore-series-safety-manual-stmicroelectronics.pdf,STM32H753,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,161772,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_79_mapping.txt,NA
CM1Pair_80,CM1R80,CM1P80,https://github.com/nxp-appcodehub/an-fxls8974cf-low-power-wake-up-examples,https://www.ti.com/lit/an/sprad21i/sprad21i.pdf,AM6252,Texas Instruments,Unknown,Unknown,Unknown,TRUE,65418419,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_80_mapping.txt,NA
CM1Pair_81,CM1R81,CM1P81,https://github.com/MarvellEmbeddedProcessors/marvell-dpdk,http://www.ti.com/lit/an/snla079d/snla079d.pdf,DP83848KSP,Texas Instruments,Unknown,Unknown,Unknown,TRUE,91646914,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_81_mapping.txt,NA
CM1Pair_82,CM1R82,CM1P82,https://github.com/foss-for-synopsys-dwc-arc-processors/buildroot,https://www.ti.com/lit/an/slaa833a/slaa833a.pdf,MSP430FR2355,Texas Instruments,Unknown,Unknown,Unknown,TRUE,2006967,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_82_mapping.txt,NA
CM1Pair_83,CM1R83,CM1P83,https://github.com/foss-xtensa/FreeRTOS,https://www.ti.com/lit/ug/spruj21e/spruj21e.pdf,TDA4VM,Texas Instruments,Unknown,Unknown,Unknown,TRUE,271737374,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_83_mapping.txt,NA
CM1Pair_84,CM1R84,CM1P84,https://github.com/CoreELEC/device-trees-amlogic,https://www.st.com/resource/en/user_manual/dm00276557-discovery-kit-with-stm32f769ni-mcu-stmicroelectronics.pdf,STM32F769NIH6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,91000,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_84_mapping.txt,NA
CM1Pair_85,CM1R85,CM1P85,https://github.com/STMicroelectronics/devicetree-addons,http://www.ti.com/lit/ds/snls250e/snls250e.pdf,DP83848KSP,Texas Instruments,Unknown,Unknown,Unknown,TRUE,271856,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_85_mapping.txt,NA
CM1Pair_86,CM1R86,CM1P86,https://github.com/Joshua-Riek/u-boot-rockchip,https://www.st.com/resource/en/reference_manual/rm0433-stm32h742752743753750-value-line-advanced-armbased-32bit-mcus-stmicroelectronics.pdf,STM32H743VIT6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,177086873,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_86_mapping.txt,NA
CM1Pair_87,CM1R87,CM1P87,https://github.com/OP-TEE/optee_os,https://www.st.com/resource/en/reference_manual/rm0477-stm32h7rx-sx-arm-based-32-bit-mcus-stmicroelectronics.pdf,STM32H7S7Z8,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,28668492,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_87_mapping.txt,NA
CM1Pair_88,CM1R88,CM1P88,https://github.com/foss-for-synopsys-dwc-arc-processors/toolchain,https://www.ti.com/lit/an/slvafw3b/slvafw3b.pdf,AM62L32AOGHIANBR,Texas Instruments,Unknown,Unknown,Unknown,TRUE,220458,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_88_mapping.txt,NA
CM1Pair_89,CM1R89,CM1P89,https://github.com/adafruit/Adafruit_BNO08x,https://www.st.com/resource/en/application_note/dm00160482-getting-started-with-stm32f7-series-mcu-hardware-development-stmicroelectronics.pdf,STM32F765,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,275999,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_89_mapping.txt,NA
CM1Pair_90,CM1R90,CM1P90,https://github.com/sparkfun/SparkFun_FS3000_Arduino_Library,https://www.st.com/resource/en/datasheet/stm32mp135c.pdf,STM32MP135F,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,310731,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_90_mapping.txt,NA
CM1Pair_91,CM1R91,CM1P91,https://github.com/LibDriver/bmp390,https://www.st.com/resource/en/datasheet/stm32mp153d.pdf,STM32MP153D,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,13680287,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_91_mapping.txt,NA
CM1Pair_92,CM1R92,CM1P92,https://github.com/foss-xtensa/nnlib-hifi5,http://www.ti.com/lit/ds/symlink/tms320c6671.pdf,TMS320C6671,Texas Instruments,Unknown,Unknown,Unknown,TRUE,6957803,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_92_mapping.txt,NA
CM1Pair_93,CM1R93,CM1P93,https://github.com/beegee-tokyo/SX126x-Arduino,https://www.ti.com/lit/ug/spruis8a/spruis8a.pdf,TDA4VM,Texas Instruments,Unknown,Unknown,Unknown,TRUE,1254546,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_93_mapping.txt,NA
CM1Pair_94,CM1R94,CM1P94,https://github.com/rockchip-linux/rkbin,https://datasheets.raspberrypi.org/cm4io/cm4io-datasheet.pdf,Raspberry Pi Compute Module 4 IO Board,Raspberry Pi Foundation,Unknown,Unknown,Unknown,TRUE,198473,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_94_mapping.txt,NA
CM1Pair_95,CM1R95,CM1P95,https://github.com/arduino-libraries/Arduino_BMI270_BMM150,https://www.nxp.com/docs/en/nxp/data-sheets/LPC55S1x_LPC551x_DS.pdf,LPC55S16,NXP,Unknown,Unknown,Unknown,TRUE,1300527,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_95_mapping.txt,NA
CM1Pair_96,CM1R96,CM1P96,https://github.com/foss-for-synopsys-dwc-arc-processors/meta-synopsys,https://www.nxp.com/docs/en/application-note/AN13034.pdf,LPC55S06,NXP,Unknown,Unknown,Unknown,TRUE,24062,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_96_mapping.txt,NA
CM1Pair_97,CM1R97,CM1P97,https://github.com/arduino-libraries/BNO055,https://www.ti.com/lit/ds/snls250e/snls250e.pdf,DP83848KSP,Texas Instruments,Unknown,Unknown,Unknown,TRUE,557282,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_97_mapping.txt,NA
CM1Pair_98,CM1R98,CM1P98,https://github.com/gcc-mirror/gcc,https://www.st.com/resource/en/reference_manual/dm00176879-stm32h745755-and-stm32h747757-advanced-armbased-32bit-mcus-stmicroelectronics.pdf,STM32H757ZI,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,286672313,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_98_mapping.txt,NA
CM1Pair_99,CM1R99,CM1P99,https://github.com/intel/qatlib,https://www.st.com/resource/en/user_manual/um3134-how-to-use-the-automotive-safety-software-asm330lhbxx_asilb_library-stmicroelectronics.pdf,ASM330LHB,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,8065373,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_99_mapping.txt,NA
CM1Pair_100,CM1R100,CM1P100,https://github.com/nxp-zephyr/zephyr,https://www.st.com/resource/en/reference_manual/rm0399-stm32h745755-and-stm32h747757-advanced-armbased-32bit-mcus-stmicroelectronics.pdf,STM32H757AI,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,102258093,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_100_mapping.txt,NA
CM1Pair_101,CM1R101,CM1P101,https://github.com/foss-xtensa/tflmlib_vision,https://www.st.com/resource/en/datasheet/stm32h757ai.pdf,STM32H757AI,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,9171848,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_101_mapping.txt,NA
CM1Pair_102,CM1R102,CM1P102,https://github.com/foss-for-synopsys-dwc-arc-processors/ARC-Development-Systems-Forum,https://www.st.com/resource/en/application_note/an5200-getting-started-with-stm32h7-series-sdmmc-host-controller-stmicroelectronics.pdf,STM32H743VIT6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,37789,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_102_mapping.txt,NA
CM1Pair_103,CM1R103,CM1P103,https://github.com/MiguelAgueda/MPU6050,https://www.st.com/resource/en/application_note/an4936-migration-of-microcontroller-applications-from-stm32f7-series-to-stm32h743753-line-stmicroelectronics.pdf,STM32H743VIT6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,189038,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_103_mapping.txt,NA
CM1Pair_104,CM1R104,CM1P104,https://github.com/sunny0917/ar0521,https://www.st.com/resource/en/datasheet/stm32h747zi.pdf,STM32H747ZI,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,279999,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_104_mapping.txt,NA
CM1Pair_105,CM1R105,CM1P105,https://github.com/adafruit/circuitpython,https://www.nxp.com/docs/en/application-note/AN12824.pdf,Tensilica HiFi 4,Cadence,Unknown,Unknown,Unknown,TRUE,21438838,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_105_mapping.txt,NA
CM1Pair_106,CM1R106,CM1P106,https://github.com/movidius/ncappzoo,https://www.st.com/resource/en/application_note/an6045-getting-started-with-stirot-st-immutable-root-of-trust-for-stm32h7sxx-mcus-stmicroelectronics.pdf,STM32H7S7Z8,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,492162,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_106_mapping.txt,NA
CM1Pair_107,CM1R107,CM1P107,https://github.com/zephyrproject-rtos/hal_xtensa,https://www.nxp.com/docs/en/application-note/AN12868.pdf,LPC55S69,NXP,Unknown,Unknown,Unknown,TRUE,2571590,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_107_mapping.txt,NA
CM1Pair_108,CM1R108,CM1P108,https://github.com/kurisaW/IST8310,https://www.st.com/resource/en/reference_manual/dm00314099.pdf,STM32H747BG,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,3776905,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_108_mapping.txt,NA
CM1Pair_109,CM1R109,CM1P109,https://github.com/andestech/meta-andes,https://www.st.com/resource/en/application_note/an5188-external-memory-code-execution-on-stm32f7x0-value-line-stm32h750-value-line-and-stm32h7b0-value-line-mcus-stmicroelectronics.pdf,STM32H750VBT6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,26651,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_109_mapping.txt,NA
CM1Pair_110,CM1R110,CM1P110,https://github.com/YuzukiHD/FreeRTOS-HIFI4-DSP,https://www.st.com/resource/en/reference_manual/dm00366349-stm32mp151-advanced-armbased-32bit-mpus-stmicroelectronics.pdf,STM32MP151A,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,7073515,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_110_mapping.txt,NA
CM1Pair_111,CM1R111,CM1P111,https://github.com/intel/gvt-linux,https://www.nxp.com/docs/en/application-note/AN13423.pdf,S32G399A,NXP,Unknown,Unknown,Unknown,TRUE,1307698336,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_111_mapping.txt,NA
CM1Pair_112,CM1R112,CM1P112,https://github.com/LineageOS/android_device_amlogic_gx-common,https://www.st.com/resource/en/reference_manual/rm0442-stm32mp151-advanced-armbased-32-bit-mpus-stmicroelectronics.pdf,STM32MP153D,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,4800393,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_112_mapping.txt,NA
CM1Pair_113,CM1R113,CM1P113,https://github.com/superna9999/ti-cgt6x,https://www.ti.com/lit/ug/spruj40a/spruj40a.pdf,SK-AM62,Texas Instruments,Unknown,Unknown,Unknown,TRUE,313644,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_113_mapping.txt,NA
CM1Pair_114,CM1R114,CM1P114,https://github.com/platformio/platform-timsp430,http://www.ti.com/lit/an/snla106b/snla106b.pdf,DP83848KSP,Texas Instruments,Unknown,Unknown,Unknown,TRUE,31641,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_114_mapping.txt,NA
CM1Pair_115,CM1R115,CM1P115,https://github.com/Junaidk11/Adesto_External_Flash,https://www.ti.com/lit/ds/sprt790/sprt790.pdf,AM62L32AOGHIANBR,Texas Instruments,Unknown,Unknown,Unknown,TRUE,40734,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_115_mapping.txt,NA
CM1Pair_116,CM1R116,CM1P116,https://github.com/Firefly-rk-linux/kernel,https://www.ti.com/lit/ug/spruiv7/spruiv7.pdf,SK-AM62,Texas Instruments,Unknown,Unknown,Unknown,TRUE,1227901220,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_116_mapping.txt,NA
CM1Pair_117,CM1R117,CM1P117,https://github.com/andestech/opensbi,https://www.nxp.com/docs/en/application-note/AN12003.pdf,S32K148,NXP,Unknown,Unknown,Unknown,TRUE,1519343,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_117_mapping.txt,NA
CM1Pair_118,CM1R118,CM1P118,https://github.com/NVIDIA-AI-IOT/torch2trt,https://www.st.com/resource/en/datasheet/stm32f769ni.pdf,STM32F765,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,598974,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_118_mapping.txt,NA
CM1Pair_119,CM1R119,CM1P119,https://github.com/adafruit/Adafruit_ICM20X,https://www.ti.com/lit/ug/slvuc99a/slvuc99a.pdf,TPS65941213-Q1,Texas Instruments,Unknown,Unknown,Unknown,TRUE,117480,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_119_mapping.txt,NA
CM1Pair_120,CM1R120,CM1P120,https://github.com/bouffalolab/blwnet_xram,https://docs.rs-online.com/4051/A700000009607470.pdf,NVIDIA Jetson Orin Nano 8GB Module,NVIDIA,Unknown,Unknown,Unknown,TRUE,94758,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_120_mapping.txt,NA
